FlightDate,Reporting_Airline,OriginAirportSeqID,OriginState,DepDelayMinutes,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3/19/23,OH,1058102,ME,33,0,,0,0,0,0,0,23
3/20/23,OH,1058102,ME,0,0,,0,,,,,
3/21/23,OH,1058102,ME,0,0,,0,,,,,
3/22/23,OH,1058102,ME,0,0,,0,,,,,
3/23/23,OH,1058102,ME,26,0,,0,0,0,0,0,19
3/24/23,OH,1058102,ME,0,0,,0,,,,,
3/25/23,OH,1058102,ME,0,0,,0,,,,,
3/26/23,OH,1058102,ME,0,0,,0,,,,,
3/27/23,OH,1058102,ME,0,0,,0,,,,,
3/28/23,OH,1058102,ME,5,0,,0,,,,,
3/29/23,OH,1058102,ME,2,0,,0,,,,,
3/30/23,OH,1058102,ME,0,0,,0,,,,,
3/31/23,OH,1058102,ME,0,0,,0,,,,,
3/1/23,OH,1410005,PA,0,0,,0,,,,,
3/2/23,OH,1410005,PA,17,0,,0,17,0,2,0,0
3/3/23,OH,1410005,PA,0,0,,0,,,,,
3/4/23,OH,1410005,PA,0,0,,0,,,,,
3/5/23,OH,1410005,PA,134,0,,0,0,0,0,0,117
3/6/23,OH,1410005,PA,0,0,,0,,,,,
3/7/23,OH,1410005,PA,0,0,,0,,,,,
3/8/23,OH,1410005,PA,0,0,,0,0,0,23,0,0
3/9/23,OH,1410005,PA,0,0,,0,,,,,
3/10/23,OH,1410005,PA,0,0,,0,,,,,
3/11/23,OH,1410005,PA,46,0,,0,7,0,0,0,36
3/12/23,OH,1410005,PA,0,0,,0,,,,,
3/13/23,OH,1410005,PA,0,0,,0,,,,,
3/14/23,OH,1410005,PA,0,0,,0,,,,,
3/15/23,OH,1410005,PA,38,0,,0,0,0,0,0,31
3/16/23,OH,1410005,PA,0,0,,0,,,,,
3/17/23,OH,1410005,PA,0,0,,0,,,,,
3/18/23,OH,1410005,PA,0,0,,0,,,,,
3/19/23,OH,1410005,PA,0,0,,0,,,,,
3/20/23,OH,1410005,PA,0,0,,0,,,,,
3/21/23,OH,1410005,PA,0,0,,0,,,,,
3/22/23,OH,1410005,PA,0,0,,0,,,,,
3/23/23,OH,1410005,PA,0,0,,0,,,,,
3/24/23,OH,1410005,PA,0,0,,0,,,,,
3/25/23,OH,1410005,PA,0,0,,0,,,,,
